STATE,AGI_STUB,N1,MARS1,MARS2,MARS4,ELF,CPREP,PREP,DIR_DEP,N2,NUMDEP,TOTAL_VITA,VITA,MVITA,TCE,VITA_EIC,RAC,ELDERLY,A00100,N02650,A02650,N00200,A00200,N00300,A00300,N00600,A00600,N00650,A00650,N00700,A00700,N00900,A00900,N01000,A01000,N01400,A01400,N01700,A01700,SCHF,N02300,A02300,N02500,A02500,N26270,A26270,N02900,A02900,N03220,A03220,N03300,A03300,N03270,A03270,N03150,A03150,N03210,A03210,N03230,A03230,N03240,A03240,N04470,A04470,N17000,A17000,N18425,A18425,N18450,A18450,N18500,A18500,N18300,A18300,N18800,A18800,N19300,A19300,N19500,A19500,N19530,A19530,N19550,A19550,N19570,A19570,N19700,A19700,N20800,A20800,N20950,A20950,N04800,A04800,N05800,A05800,N09600,A09600,N05780,A05780,N07100,A07100,N07300,A07300,N07180,A07180,N07230,A07230,N07240,A07240,N07220,A07220,N07260,A07260,N09400,A09400,N85770,A85770,N85775,A85775,N09750,A09750,N10600,A10600,N59660,A59660,N59720,A59720,N11070,A11070,N10960,A10960,N11560,A11560,N06500,A06500,N10300,A10300,N85530,A85530,N85300,A85300,N11901,A11901,N11900,A11900,N11902,A11902,N12000,A12000
NV,8,41030,6910,32140,1570,36610,3020,29870,11830,104020,30860,20,10,0,10,0,710,15560,11682140,41030,11878376,33620,6696276,28350,139270,21150,383740,19960,295521,3290,11100,9940,489298,22940,947157,8350,443212,12800,869314,310,650,3581,9960,245506,13490,1177653,14490,196236,1180,317,1530,43489,4740,49840,1210,10744,0,0,0,0,1000,13056,33640,1446769,1930,35400,6310,95951,26170,85807,31320,175463,33570,385970,24010,23936,27070,373538,1140,7468,3070,2450,0,0,2960,22009,29900,243589,8390,112421,5460,287269,40940,9805757,40940,2254361,12120,55757,180,866,13210,28926,9400,17679,2610,1623,0,0,0,0,20,10,870,2394,8480,64981,0,0,200,979,510,1767,40170,2193227,0,0,0,0,0,0,0,0,0,0,40880,2225435,40960,2339160,13850,10824,18720,25837,21800,376331,19040,225617,14580,132437,5260,93179
NV,9,7050,1350,5310,260,6270,590,6120,960,17700,5340,0,0,0,0,0,20,2830,4774697,7050,4858399,5520,2020880,6140,107391,4880,248181,4660,194040,790,6468,1920,198124,5450,734074,1350,94000,1470,95449,80,60,376,1730,46943,4400,1022803,3400,83702,40,11,520,22692,1520,18405,280,2636,0,0,0,0,450,12219,5570,528098,70,3299,1640,69445,3820,15676,5220,60595,5560,151509,3470,4612,4000,79832,160,1952,550,402,0,0,1280,20329,5040,114471,1210,48231,1130,166400,7010,4239865,7020,1215296,2070,30816,20,104,3490,24882,2850,16600,310,209,0,0,0,0,0,0,110,476,2100,23747,0,0,30,115,60,251,6860,1192754,0,0,0,0,0,0,0,0,0,0,7010,1190414,7030,1260984,3900,11344,5630,34026,3830,221269,3170,149312,1440,49714,1960,99598
NV,10,4400,990,3090,150,3880,390,4070,420,10120,2630,0,0,0,0,0,0,2100,18215309,4400,18368273,3260,3110754,4160,560281,3480,1570755,3370,1357642,1040,49707,1290,238594,3870,7233130,770,70769,790,53401,90,20,107,1210,34413,3450,4181569,2420,152964,20,4,300,16670,1070,13938,150,1449,0,0,0,0,540,85377,3380,2028575,20,1230,1630,426511,1690,18781,3160,104295,3370,557084,1810,5241,1900,47089,110,2137,280,732,0,0,1490,152849,3120,803234,720,145152,1060,625203,4370,16211341,4380,4846469,880,57577,10,100,2760,134415,2400,88068,80,64,0,0,0,0,0,0,60,711,1530,27800,0,0,20,105,50,230,4310,5278462,0,0,0,0,0,0,0,0,0,0,4370,4712054,4380,4994974,2330,25124,3820,251092,1940,595174,2420,844948,720,139069,1890,705879
NH,0,707220,358730,272280,61230,618670,43300,303470,425710,1242280,319930,16750,3280,80,13400,700,77780,192110,54638447,705190,55498149,594580,38427722,229720,423547,158860,1423013,147560,1114748,54060,67506,107010,2432765,138010,4226406,86360,1645220,136480,3333158,2050,19320,101848,112980,1735456,33510,1616470,195640,859702,17970,4572,7170,152118,23760,175866,15890,80185,80800,93461,4790,10771,2400,40164,225240,5426848,46460,534120,99630,588942,3450,10624,210890,1651325,222140,2368443,176700,103038,178220,1422455,4430,19563,10080,5419,10080,15482,5720,43720,171340,698686,45700,405030,4430,71112,586120,41565461,582850,8175527,18880,100824,12620,13111,207550,285702,50310,48574,32460,17888,39710,47405,34130,6004,88890,111199,9020,13292,87810,363658,19880,72475,23780,80321,23630,17891,675880,9278616,74760,145955,59850,123203,40110,48641,31290,29695,9390,9018,551960,7889841,576600,8455991,21170,37621,22030,109175,141620,913266,546620,1724783,530140,1431770,21570,293011
NH,1,7810,4960,2280,320,5240,1370,4720,1750,11240,1520,100,30,0,70,0,190,3850,-557169,5780,-545748,1770,59671,2470,22231,1850,12907,1680,8452,150,339,3020,-46340,2460,17971,680,9855,780,8874,160,50,332,10,59,1200,-150737,1840,11421,20,5,20,444,520,3010,50,308,410,509,240,898,20,729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,506,20,509,110,33,30,17,0,0,0,0,0,0,0,0,10,9,0,0,1010,2560,750,4114,800,3554,0,0,3560,20109,660,614,390,395,240,328,260,250,590,756,120,489,1250,3421,50,110,10,276,690,1541,3210,18241,2930,13168,380,5072
NH,2,91680,80220,6110,4300,75010,7310,29150,47480,64320,9900,3930,690,0,3240,260,6120,17180,455970,91680,468643,72680,370701,14000,6058,8840,11197,7910,7191,290,180,9390,34835,7160,3318,4930,19124,8120,36043,110,570,1636,290,1276,780,-2292,10350,12673,80,18,30,158,1130,3608,210,732,1850,1786,660,2142,30,207,3700,65441,2810,29206,620,670,110,54,2960,17216,3360,18911,2040,869,1920,11209,50,232,70,44,140,231,50,92,1990,1881,1310,3229,60,279,12780,21735,12590,2396,0,0,600,228,600,77,390,15,0,0,160,39,30,10,30,15,0,0,7880,6188,2190,9436,2310,8882,80,39,80080,58159,20610,18610,17630,16325,4450,2775,1890,1659,1440,1173,12380,2318,20520,8809,10,9,10,117,6350,3093,76340,52471,75850,51471,660,999
NH,3,114340,82720,14530,14720,99820,6660,42060,77110,150560,33390,5000,1010,30,3960,270,16810,29060,1984786,114340,2023545,89890,1495859,21130,13719,13350,29025,12060,19145,810,457,15220,147780,10710,18936,11110,79848,19100,196589,240,3000,11229,11520,21520,1660,2845,22620,38759,640,142,150,790,2720,9121,1120,3801,8380,8425,360,913,40,277,10240,175476,6880,67190,2080,2315,290,175,8410,48632,9500,54311,6430,2852,5520,31175,160,753,240,157,390,636,130,170,6340,9127,2460,10272,160,1401,84740,590141,83700,62543,10,18,2620,1043,20860,7448,1580,81,1220,417,6170,3923,8280,1343,4560,1560,180,52,13200,24600,7120,25778,7220,24189,7220,3914,106350,278133,28950,80239,23480,70559,17220,21879,4880,4183,4060,3297,72160,55095,80850,84481,0,0,0,0,11790,14929,98620,208260,97640,205700,1450,2560
NH,4,162090,103540,30600,22370,144300,8050,60560,115640,248190,57040,4510,1020,30,3470,180,26490,36590,5935638,162090,6034082,140250,4830613,34260,23794,21130,55398,19380,38565,2920,1450,18490,247470,17310,48314,15100,156119,26060,418694,330,4990,22788,27680,194174,3030,19852,43000,98444,2710,629,440,4078,4120,19266,3260,13569,24650,28661,350,806,130,489,26880,434251,10780,104760,6850,9261,560,465,23310,130632,26000,149292,19170,7983,18420,106967,580,2572,760,524,1880,2797,290,371,17170,28595,5510,35402,390,2349,158330,3436743,157110,431535,20,34,5630,4022,51990,43383,5180,381,5460,3065,10460,11481,19570,3570,24100,23147,980,562,14890,43230,7710,25831,8840,28344,10360,6430,158080,715282,24090,46328,18050,35808,15020,19366,6380,5726,2700,2970,141740,388152,146850,440158,30,12,20,29,22150,40314,138850,314290,137010,308600,2610,5690
NH,5,103320,48670,41040,10410,91640,5540,45890,67120,191090,46810,1880,370,0,1520,0,13280,30960,6368255,103320,6465442,88990,4878624,34340,27290,21910,76366,20160,54735,6180,3068,15000,241168,18030,77324,13960,194260,23220,527733,250,3350,19584,23370,359575,3360,30276,33720,97187,3210,787,610,6432,3210,19587,3220,15414,17600,20780,780,1546,170,524,35720,617701,9380,100582,12200,25398,570,480,32800,193694,35150,232425,27260,11689,27710,177520,730,3202,1300,824,3160,5155,370,512,24000,44958,7320,47506,590,3862,102720,4335123,102250,621241,70,316,2200,3692,36070,47357,6480,721,4530,2389,6670,8698,6260,1081,20860,30851,1490,1469,11960,42128,1790,6381,2920,10030,3430,3228,101640,792941,460,164,300,116,2660,3494,4610,4491,520,713,99320,573892,100450,623102,10,11,0,0,21750,54258,81180,222920,79170,216167,2710,6753
NH,6,71800,19180,47030,4350,63460,4090,34600,44220,160650,41850,830,110,20,710,0,7010,24080,6233349,71800,6319880,62420,4657697,30330,28775,20230,86306,18710,63594,7970,4556,12640,232594,16930,100323,11900,220623,18910,530196,270,2720,15925,17960,365028,3440,48151,23690,86531,2890,755,650,7948,2540,18091,2520,13240,10560,12568,240,438,190,854,33640,653356,6570,74614,14150,39490,470,466,31840,207242,33360,262391,26960,13675,27710,201256,710,2797,1420,910,3360,5668,440,614,24750,53951,6860,46403,620,3983,71570,4494222,71350,670407,180,235,810,2091,28720,44059,6660,914,5050,2879,5730,7807,0,0,17920,28464,1510,2004,10210,41007,290,801,960,3080,1350,1713,71030,797480,0,0,0,0,390,587,4020,3977,80,109,70830,626348,71070,673420,30,18,20,62,17780,55189,53820,178224,51850,169941,2600,8283
NH,7,115970,15410,95730,3800,103050,7390,59180,60910,303630,91950,470,60,0,410,0,7220,36800,15792607,115970,16013450,103420,11995324,62150,74973,45280,279605,42490,212538,25050,19240,23010,598425,39420,417554,20840,577638,30980,1124433,440,3910,24621,24600,585284,9230,204982,45460,220843,7080,1905,2290,37315,4940,43889,4740,25652,17370,20732,2170,4028,600,2920,79890,1857760,8610,116530,41090,175368,1000,1292,77280,606942,79640,830612,67170,42510,69040,580012,1490,5529,4040,2005,1150,995,1570,3561,65350,184998,15540,118755,1470,13216,115810,12264453,115540,2123043,2240,5087,570,1672,51060,64679,16330,4189,12610,7217,10530,15457,0,0,21400,27143,3480,5680,18650,99698,40,134,650,1887,990,1899,115190,2322406,0,0,0,0,130,212,9240,9409,0,0,115280,2058373,115430,2173764,970,314,350,315,40220,181622,75450,328412,71180,298660,5560,29752
NH,8,34050,3320,29710,820,30590,2400,22050,10650,95900,32150,20,0,0,20,0,650,11100,9580707,34050,9756388,30060,6668535,25290,72126,21140,324708,20180,259018,8650,13625,8370,550491,20780,675828,6650,312758,8040,407618,190,710,5228,6320,171749,7450,419580,11780,175681,1260,312,2230,61775,3230,38615,610,5765,0,0,0,0,670,6210,30130,1029845,1360,36431,18470,145001,400,784,29340,328978,30090,497167,24230,19336,24540,260852,600,3078,1910,784,0,0,1750,10632,26990,156364,5610,68636,720,14797,34020,8184140,34000,1874772,14420,57570,70,289,14250,19385,10220,9407,3290,1737,0,0,0,0,20,10,1170,2535,7840,70191,0,0,80,312,170,528,33810,1894324,0,0,0,0,0,0,0,0,0,0,33980,1855387,34020,1963242,15540,11570,16070,17936,17600,220039,16300,148666,13230,98381,3780,50285
NH,9,4330,490,3700,100,3910,330,3580,620,11930,3900,0,0,0,0,0,10,1680,2898603,4330,2957915,3630,1659936,3970,37899,3500,157460,3400,128470,1250,5907,1260,164894,3560,392441,870,57169,880,51459,30,50,505,840,25213,2090,329305,2090,59312,70,16,510,21080,860,12738,120,1197,0,0,0,0,250,5546,3640,224871,70,4807,2880,52165,40,137,3570,68747,3640,125926,2570,2749,2590,39525,70,737,260,147,0,0,630,6055,3400,59642,750,22797,210,6342,4330,2666087,4330,761895,1500,18230,10,41,2660,15627,2270,9308,250,159,0,0,0,0,0,0,140,557,1450,17851,0,0,10,43,30,140,4300,747014,0,0,0,0,0,0,0,0,0,0,4320,746268,4330,794636,3220,10443,3840,18467,2460,109149,1850,60430,920,22717,1070,37713
NH,10,1840,220,1540,50,1650,160,1680,220,4780,1400,0,0,0,0,0,0,820,5945701,1840,6004552,1480,1810762,1780,116682,1640,390041,1590,323040,800,18684,600,261448,1660,2474397,320,17826,380,31519,20,0,0,390,11578,1260,714508,1100,58851,10,3,230,12098,510,7941,50,507,0,0,0,0,300,22408,1410,368147,0,0,1290,139274,20,6771,1370,49242,1400,197408,890,1375,760,13939,40,663,80,24,0,0,480,21713,1340,159170,340,52030,220,24883,1840,5572817,1840,1627189,420,18825,0,0,1330,43670,1220,23558,50,25,0,0,0,0,0,0,60,433,730,16205,0,0,0,0,0,0,1830,1652768,0,0,0,0,0,0,0,0,0,0,1840,1583519,1840,1690958,1320,15134,1700,71973,830,233132,1000,192869,360,46965,750,145904
NJ,0,4437890,2148990,1576340,621460,3934300,295720,2833770,2529380,8336180,2669010,71570,30440,380,40760,8030,503430,1090600,393191506,4427260,399108126,3696290,279913981,1404900,3562355,1083050,9350762,1017000,7071112,898140,1944812,704490,13881214,919180,23101109,459120,9307951,798440,21733656,8800,223060,1470373,632550,10907887,277840,24526414,1150480,5916620,149580,38839,45760,1275147,107360,1138531,81490,448564,352940,409411,34590,87949,11280,278330,1874490,62044846,460150,4029653,1575670,18389821,262790,267787,1596170,16794390,1869510,35824079,158380,136213,1270360,11261502,25420,138020,50140,32524,61980,102298,59770,443873,1571120,7336304,563280,4259325,50680,906246,3555390,290433430,3533030,64706186,315640,2165228,72230,89521,1302120,1893567,320790,561136,234620,140144,273830,327774,158460,27755,544730,623877,48580,55497,581650,2360876,121530,638669,141120,713147,124450,102245,4204740,74172465,613510,1419192,510990,1191966,401200,519972,249540,235357,52430,50353,3277340,62812657,3512660,66707872,216730,472562,201950,761798,894740,6019362,3410710,13352258,3302270,10577787,137490,2774470
NJ,1,49060,30720,14330,2400,36680,6930,34640,10700,72080,13380,460,210,0,240,10,1270,22040,-5942342,38430,-5872129,12410,521483,16730,131438,14260,149041,13180,105511,1950,13046,15170,-178766,18560,362696,4380,73820,5750,73011,550,460,3475,90,529,9980,-1283724,11070,70213,190,46,130,3410,2280,19337,310,1810,2190,2947,1710,6200,20,899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,820,6502,170,6245,580,246,220,324,20,1,0,0,60,52,30,22,100,92,0,0,6410,21084,3950,29201,4240,26521,50,35,23050,197307,4360,5041,2860,3330,2120,3454,2520,2537,3020,4261,670,6178,7980,30757,490,963,60,983,4250,10434,20850,176930,18920,120188,2480,56742
NJ,2,585140,501270,36140,41210,492730,50570,334190,258960,452600,87290,17560,8050,30,9480,3320,52540,97890,2947242,585140,3038389,434580,2267269,87270,43034,71420,85756,65870,57477,4740,3488,87430,371303,58280,33098,24080,91650,46830,209369,370,8520,33437,1460,6343,7190,-13688,93270,91147,890,192,170,865,3660,14773,1140,4160,11190,11810,5540,18198,110,34,34750,594356,26920,220005,6930,13384,20910,10255,27580,207465,33250,234652,1900,2138,14560,88907,270,1414,320,177,970,1754,570,665,18970,19147,11200,23584,620,3376,84510,152726,76320,16345,20,71,2580,915,6220,578,4800,155,0,0,980,313,100,21,140,52,30,6,77100,60705,11280,66351,11970,63901,470,270,483540,399975,148870,153383,122920,129184,39260,26834,18640,16620,7330,6433,74690,15767,153320,77606,30,63,40,304,67590,34490,450020,356030,447020,350090,3740,5940
NJ,3,797850,500380,104420,180180,705640,53810,486460,518150,1251720,424290,23380,10710,150,12520,3230,148640,164220,13680792,797850,13931436,630390,10325901,117320,95925,80230,182651,73210,122064,16790,10081,135680,1305652,63650,100268,52060,371943,104860,1098757,600,48960,253984,62940,124032,14730,48632,169370,250644,5350,1245,590,4559,8410,36321,5230,18245,40320,42849,3100,8856,190,199,95140,1599522,64750,504000,32150,35640,53510,32981,71490,513219,93550,596941,6790,10073,40980,241272,790,3939,890,488,2930,5068,1200,1310,62540,98774,27180,134998,2110,11098,517730,3397241,512810,361527,170,552,14350,5232,142090,54137,8410,494,9780,3245,47860,30055,42200,7305,38950,12441,980,276,119880,214128,41580,213728,42610,207203,39860,23199,741300,2214825,275520,874657,237500,752212,196350,260989,50480,44518,22510,17839,419080,307391,515740,546393,60,48,40,93,84160,105526,685780,1768910,680890,1755087,6620,13823
NJ,4,915910,511160,181490,198720,819230,56810,557880,617730,1610900,523490,18920,8580,130,10220,1450,157210,191680,33429334,915910,33913103,789610,27268415,176210,156583,116660,325784,107250,224975,77640,39302,111740,1252372,92860,207001,69460,722599,138210,2299047,920,53400,368260,137510,1040259,25020,203087,216260,483769,18020,4369,1660,16096,14010,81881,15170,63501,105750,127616,3460,9169,440,895,227860,4055330,108730,832037,146850,212502,73120,62553,162060,1158572,226870,1477523,22950,26487,115220,706712,2530,11571,3140,3031,12000,19399,2430,3494,170880,358711,85730,610594,4920,27612,871910,17511623,866460,2183120,230,821,33110,25437,327840,293605,22650,2200,47220,29103,78540,87606,94460,16691,171010,153686,5430,3191,85620,232650,49720,246344,54280,268320,51380,34891,889260,3987302,182410,385294,146210,306696,138040,191816,57210,52246,15780,16138,734630,1889518,775580,2165457,140,140,90,264,130180,234321,778800,2045602,769940,2016151,12160,29450
NJ,5,597760,298100,183390,96210,532260,37730,381340,372920,1096870,316660,7000,2070,40,4880,10,69700,165990,36848035,597760,37342332,509490,28572059,186850,188376,129170,453151,119770,325943,134740,98418,76540,960986,103100,317507,69230,957000,129420,3174391,1030,31190,231418,123540,2031540,25150,285487,176060,494297,27710,6804,2190,26160,12010,91976,14840,72122,86890,103869,6930,15644,550,1466,278740,5472537,93000,746847,221810,537363,52360,57272,223030,1658380,278280,2301175,27080,24567,173860,1134606,3960,18191,5610,4980,19500,33031,3410,4765,225530,534858,101280,649778,6610,39608,592440,24184773,590210,3501940,890,1793,12520,23639,200300,268196,32490,4592,28560,17111,46760,63960,21670,3716,120070,169102,7790,6700,56910,184998,11860,68345,17150,93754,18580,18006,587340,4559571,2350,817,1500,544,20200,28434,34860,34518,3140,4631,568550,3233750,576540,3451211,190,188,90,508,122960,300890,472680,1399234,462110,1360096,13970,39138
NJ,6,406450,145030,201140,48860,362870,25320,272320,242650,858600,251270,2520,490,20,2010,0,33550,130570,35270983,406450,35686113,346480,26336649,165680,194873,121160,511097,112960,373760,147010,141779,60470,895355,98300,411334,61120,1098084,107030,3335770,1030,24030,171426,99060,2123381,24290,344644,108970,415130,21140,5384,2610,35233,10110,89500,10780,62937,36260,38814,1690,3887,600,1801,261340,5864762,64680,566181,227240,809935,31400,42212,222570,1836965,261140,2732925,23390,18854,181590,1317355,3840,17340,6530,4796,19930,36479,4010,5655,220280,570452,89520,562297,6720,46439,404740,24483087,403450,3819129,3990,5514,4900,14783,151900,220605,33960,5858,24380,14696,33140,47560,0,0,94160,140234,7510,7782,46060,171277,2730,12811,6040,30045,7010,9173,401630,4641176,0,0,0,0,3810,6113,25900,25119,570,885,399040,3598527,401250,3797939,260,251,90,351,96600,298915,308690,1134752,298310,1090243,13680,44509
NJ,7,728680,130520,543260,43990,656580,44250,500150,401050,1906280,634590,1620,310,20,1300,0,35880,223410,101057042,728680,102339289,647370,77214908,383930,551605,305520,1690765,288760,1283932,354270,450833,134420,2878983,255300,1795741,121350,3232685,195420,7831198,2520,43840,308116,156250,4047600,71560,1704117,250580,1282247,58530,16176,11800,206239,24540,262820,27260,160884,70350,81506,12150,25995,2280,10845,625760,18009929,88100,889638,594260,3840731,27980,51166,563590,5717700,625590,9720590,53720,37924,476800,4192277,8790,41016,20450,11571,6650,6567,15040,28323,551380,1713717,188070,1239746,16600,154955,727360,74160064,726180,13059354,49590,106762,3620,16182,308240,365970,98880,28519,76520,47506,66490,98228,0,0,120180,148142,18340,24179,105720,510320,410,1889,4160,19849,5820,11480,723550,14897035,0,0,0,0,1410,2332,59940,59799,80,166,724150,12693405,725420,13287928,9380,2641,3120,1786,210200,1000711,516940,2584538,489400,2380490,36200,204048
NJ,8,290440,26640,253030,8320,266460,16730,209810,97370,874900,331530,120,20,0,100,0,4510,76580,83195196,290440,84584774,267110,62960875,209500,527628,187680,2032517,180470,1606402,125570,322667,66260,3527820,171950,3312703,47160,2112828,60830,3103420,1290,11550,90558,43200,1269264,64390,4525317,94120,1389578,16710,4360,16800,472365,20470,305113,5350,50381,0,0,0,0,3380,34045,284980,13651094,13460,242766,281010,4840901,3140,8662,262910,3843506,284940,8755793,20040,13105,220360,2722810,4180,28111,10710,6263,0,0,18290,60152,259190,1360349,51430,480971,8260,199991,290190,66591593,290200,16283290,227850,1375183,520,2786,122850,145047,82950,82805,42020,24705,0,0,0,0,130,128,7430,10305,61190,506602,0,0,610,3213,1080,3975,288810,16527443,0,0,0,0,0,0,0,0,0,0,290010,16138246,290250,16941311,150330,118330,139980,116410,143710,1691041,145710,1257354,121340,855422,29490,401931
NJ,9,45470,3460,40500,1100,42230,2460,37890,6940,144420,58480,0,0,0,0,0,110,12100,30611881,45470,31284183,40790,20003082,41040,277087,37860,1039259,36840,818656,21200,186939,11600,1465923,37670,2333886,7110,434780,7060,402017,290,870,7659,5730,177379,21240,4484728,19540,672302,840,210,6230,277995,6990,131295,960,9847,0,0,0,0,1630,36955,45050,4350145,460,22570,44680,2336427,280,1252,42810,1008964,45040,3365558,1880,1873,33420,576879,720,9113,1790,910,0,0,7660,58935,42300,534123,5850,133222,2220,136649,45420,26282098,45460,7884015,28940,381393,40,192,27120,124850,22670,99441,4890,2941,0,0,0,0,0,0,800,1751,14540,211154,0,0,50,222,130,748,45240,7911914,0,0,0,0,0,0,0,0,0,0,45420,7759166,45470,8236380,38300,128147,39150,123194,26070,901115,19210,566135,9900,203634,10600,362501
NJ,10,21130,1710,18640,480,19640,1110,19090,2920,67820,28050,0,0,0,0,0,20,6140,62093343,21130,62860636,18050,24443340,20380,1395806,19100,2880741,18700,2152392,14240,678259,5200,1401586,19510,14226875,3170,212562,3010,206676,220,230,2040,2780,87560,14290,14227814,11260,767293,210,53,3580,232225,4890,105515,450,4677,0,0,0,0,2090,191191,20880,8447171,50,5609,20740,5762938,100,1434,20130,849619,20870,6638922,620,1192,13590,280684,360,7325,710,308,0,0,7170,280574,20050,2146173,3020,424135,2630,286518,21100,53670225,21120,17590964,3790,286894,20,109,15360,420255,13950,337071,1260,837,0,0,0,0,0,0,280,1307,8210,247958,0,0,30,119,70,468,21020,18835917,0,0,0,0,0,0,0,0,0,0,21100,17170709,21130,18172890,17550,221791,19290,517905,9030,1441919,12050,2062773,4450,446386,8550,1616388
NM,0,922350,440670,311560,159060,809370,58560,421540,588150,1784580,593540,39990,12820,1020,26140,3470,148840,254890,49150042,917470,49800237,734930,33047774,234960,389857,127050,992985,116830,742884,92390,100032,132320,1454218,118500,2870892,81400,1491051,192420,5531427,13360,25770,126981,133890,1884673,43020,1936183,199130,650195,21390,5510,3460,67867,20790,132638,13460,63651,61260,59514,8170,15784,2920,73035,209960,4943020,61950,562619,174800,987456,28980,47765,179090,525191,208830,1594125,39880,20819,155350,1202128,3910,17624,9720,5699,15720,22428,6420,37934,159930,914963,57550,531670,9130,165181,678110,33631550,675440,6071254,13200,67894,12530,12668,269190,301727,37870,22184,25330,12781,52270,44481,59060,10506,145830,173287,10120,20002,99610,264595,22330,90460,25670,99618,25590,20414,857960,7579311,210550,516157,184310,460843,138870,180975,43790,33602,9360,7916,598200,5769528,649140,6182824,9380,12570,13960,81268,172080,767371,704660,2149810,688610,1905602,20560,244209
